,PLAATS,Woonplaats,Rating,vj,AW,PC,GEMEENTE,PROVINCIE,pc2
1902,Naaldwijk,Naaldwijk,680,680,31,2670,Westland,Zuid_Holland,2670
1903,Naaldwijk,Naaldwijk,761,761,51,2670,Westland,Zuid_Holland,2670
1904,Naaldwijk,Naaldwijk,953,952,200,2670,Westland,Zuid_Holland,2670
1905,Naaldwijk,Naaldwijk,931,935,184,2670,Westland,Zuid_Holland,2670
1906,Naaldwijk,Naaldwijk,944,945,193,2670,Westland,Zuid_Holland,2670
1907,Naarden,Naarden,969,969,206,1410,Naarden,Noord_Holland,1410
1908,Naarden,Naarden,1104,1104,219,1410,Naarden,Noord_Holland,1410
1909,Nagele,Nagele,797,797,39,8308,Noordoostpolder,Flevoland,8308
1910,Nederasselt,Nederasselt,1106,1125,22,6612,Heumen,Gelderland,6612
1911,Neede,Neede,801,801,66,7160,Berkelland,Gelderland,7160
1912,Neede,Neede,1206,1208,482,7160,Berkelland,Gelderland,7160
1913,Nietap,Nietap,974,973,188,9312,Noordenveld,Drenthe,9312
1914,Nieuw_Lekkerland,Nieuw_Lekkerland,801,798,116,2957,Nieuw_Lekkerland,Zuid_Holland,2957
1915,Nieuw_Lekkerland,Nieuw_Lekkerland,717,717,55,2957,Nieuw_Lekkerland,Zuid_Holland,2957
1916,Nieuw_Vennep,Nieuw_Vennep,945,945,168,2150,Haarlemmermeer,Noord_Holland,2150
1917,Nieuwegein,Nieuwegein,866,872,182,3430,Nieuwegein,Utrecht,3430
1918,Nieuwegein,Nieuwegein,545,545,47,3430,Nieuwegein,Utrecht,3430
1919,Nieuwegein,Nieuwegein,912,912,359,3430,Nieuwegein,Utrecht,3430
1920,Nieuwegein,Nieuwegein,969,976,368,3430,Nieuwegein,Utrecht,3430
1921,Nieuwegein,Nieuwegein,954,954,14,3430,Nieuwegein,Utrecht,3430
1922,Nieuwegein,Nieuwegein,925,922,160,3430,Nieuwegein,Utrecht,3430
1923,Nieuwegein,Nieuwegein,1018,1007,116,3430,Nieuwegein,Utrecht,3430
1924,Nieuwegein,Nieuwegein,665,665,31,3430,Nieuwegein,Utrecht,3430
1925,Nieuwegein,Nieuwegein,1171,1171,105,3430,Nieuwegein,Utrecht,3430
1926,Nieuwegein,Nieuwegein,767,767,107,3430,Nieuwegein,Utrecht,3430
1927,Nieuwegein,Nieuwegein,912,904,276,3430,Nieuwegein,Utrecht,3430
1928,Nieuwegein,Nieuwegein,672,672,30,3430,Nieuwegein,Utrecht,3430
1929,Nieuwegein,Nieuwegein,1273,1273,379,3430,Nieuwegein,Utrecht,3430
1930,Nieuwehorne,Nieuwehorne,812,812,345,8414,Heerenveen,Friesland,8414
1931,Nieuwkoop,Nieuwkoop,989,989,283,2420,Nieuwkoop,Zuid_Holland,2420
1932,Nieuwland,Nieuwland,795,795,69,4243,Zederik,Zuid_Holland,4243
1933,Nieuwland,Nieuwland,632,632,74,4243,Zederik,Zuid_Holland,4243
1934,Nieuwland,Nieuwland,905,913,140,4243,Zederik,Zuid_Holland,4243
1935,Nieuwland,Nieuwland,742,742,88,4243,Zederik,Zuid_Holland,4243
1936,Nieuwland,Nieuwland,790,790,85,4243,Zederik,Zuid_Holland,4243
1937,Nieuwland,Nieuwland,843,849,127,4243,Zederik,Zuid_Holland,4243
1938,Nieuwland,Nieuwland,395,395,33,4243,Zederik,Zuid_Holland,4243
1939,Nieuwland,Nieuwland,475,475,16,4243,Zederik,Zuid_Holland,4243
1940,Nieuwland,Nieuwland,861,861,64,4243,Zederik,Zuid_Holland,4243
1941,Nieuwland,Nieuwland,605,605,14,4243,Zederik,Zuid_Holland,4243
1942,Nieuwleusen,Nieuwleusen,613,613,63,7710,Dalfsen,Overijssel,7710
1943,Nieuwpoort,Nieuwpoort,878,878,56,2965,Liesveld,Zuid_Holland,2965
1944,Nieuwstadt,Nieuwstadt,754,760,62,6118,Echt_Susteren,Limburg,6118
1945,Nieuwveen,Nieuwveen,995,995,76,2440,Liemeer,Zuid_Holland,2440
1946,Nieuwveen,Nieuwveen,834,825,19,2440,Liemeer,Zuid_Holland,2440
1947,Nieuwveen,Nieuwveen,908,908,80,2440,Liemeer,Zuid_Holland,2440
1948,Nij_Beets,Nij_Beets,767,767,60,9245,Opsterland,Friesland,9245
1949,Nijemirdum,Nijemirdum,947,947,107,8566,Gaasterlan_Sleat,Friesland,8566
1950,Nijemirdum,Nijemirdum,1003,1003,36,8566,Gaasterlan_Sleat,Friesland,8566
1951,Nijensleek,Nijensleek,702,702,11,8383,Westerveld,Drenthe,8383
1952,Nijkerk,Nijkerk,599,599,64,3860,Nijkerk,Gelderland,3860
1953,Nijkerk,Nijkerk,1362,1357,636,3860,Nijkerk,Gelderland,3860
1954,Nijkerk,Nijkerk,1189,1194,401,3860,Nijkerk,Gelderland,3860
1955,Nijkerk,Nijkerk,982,982,194,3860,Nijkerk,Gelderland,3860
1956,Nijkerk,Nijkerk,825,825,69,3860,Nijkerk,Gelderland,3860
1957,Nijkerk,Nijkerk,1142,1163,157,3860,Nijkerk,Gelderland,3860
1958,Nijkerk,Nijkerk,1319,1319,220,3860,Nijkerk,Gelderland,3860
1959,Nijkerk,Nijkerk,1077,1077,162,3860,Nijkerk,Gelderland,3860
1960,Nijkerk,Nijkerk,666,666,62,3860,Nijkerk,Gelderland,3860
1961,Nijkerk,Nijkerk,1155,1164,382,3860,Nijkerk,Gelderland,3860
1962,Nijmegen,Nijmegen,1136,1132,422,6500,Nijmegen,Gelderland,6500
1963,Nijmegen,Nijmegen,745,751,137,6500,Nijmegen,Gelderland,6500
1964,Nijmegen,Nijmegen,1177,1169,429,6500,Nijmegen,Gelderland,6500
1965,Nijmegen,Nijmegen,879,880,135,6500,Nijmegen,Gelderland,6500
1966,Nijmegen,Nijmegen,1094,1094,424,6500,Nijmegen,Gelderland,6500
1967,Nijmegen,Nijmegen,684,679,109,6500,Nijmegen,Gelderland,6500
1968,Nijmegen,Nijmegen,768,768,298,6500,Nijmegen,Gelderland,6500
1969,Nijmegen,Nijmegen,1040,1039,333,6500,Nijmegen,Gelderland,6500
1970,Nijmegen,Nijmegen,1280,1275,529,6500,Nijmegen,Gelderland,6500
1971,Nijmegen,Nijmegen,1102,1099,137,6500,Nijmegen,Gelderland,6500
1972,Nijmegen,Nijmegen,746,746,302,6500,Nijmegen,Gelderland,6500
1973,Nijmegen,Nijmegen,1218,1219,711,6500,Nijmegen,Gelderland,6500
1974,Nijmegen,Nijmegen,708,725,608,6500,Nijmegen,Gelderland,6500
1975,Nijmegen,Nijmegen,896,896,632,6500,Nijmegen,Gelderland,6500
1976,Nijmegen,Nijmegen,1220,1225,497,6500,Nijmegen,Gelderland,6500
1977,Nijmegen,Nijmegen,854,854,181,6500,Nijmegen,Gelderland,6500
1978,Nijmegen,Nijmegen,1079,1075,382,6500,Nijmegen,Gelderland,6500
1979,Nijmegen,Nijmegen,1175,1193,372,6500,Nijmegen,Gelderland,6500
1980,Nijmegen,Nijmegen,1289,1291,377,6500,Nijmegen,Gelderland,6500
1981,Nijmegen,Nijmegen,881,881,108,6500,Nijmegen,Gelderland,6500
1982,Nijmegen,Nijmegen,1012,1009,225,6500,Nijmegen,Gelderland,6500
1983,Nijmegen,Nijmegen,1328,1328,676,6500,Nijmegen,Gelderland,6500
1984,Nijmegen,Nijmegen,1195,1191,493,6500,Nijmegen,Gelderland,6500
1985,Nijmegen,Nijmegen,1393,1392,466,6500,Nijmegen,Gelderland,6500
1986,Nijmegen,Nijmegen,1047,1031,62,6500,Nijmegen,Gelderland,6500
1987,Nijmegen,Nijmegen,802,802,65,6500,Nijmegen,Gelderland,6500
1988,Nijmegen,Nijmegen,1136,1133,386,6500,Nijmegen,Gelderland,6500
1989,Nijmegen,Nijmegen,1068,1068,385,6500,Nijmegen,Gelderland,6500
1990,Nijmegen,Nijmegen,905,905,287,6500,Nijmegen,Gelderland,6500
1991,Nijmegen,Nijmegen,842,842,163,6500,Nijmegen,Gelderland,6500
1992,Nijverdal,Nijverdal,1043,1052,435,7440,Hellendoorn,Overijssel,7440
1993,Nijverdal,Nijverdal,1261,1270,420,7440,Hellendoorn,Overijssel,7440
1994,Nijverdal,Nijverdal,944,965,232,7440,Hellendoorn,Overijssel,7440
1995,Nijverdal,Nijverdal,813,813,113,7440,Hellendoorn,Overijssel,7440
1996,Nijverdal,Nijverdal,865,865,113,7440,Hellendoorn,Overijssel,7440
1997,Nijverdal,Nijverdal,710,710,124,7440,Hellendoorn,Overijssel,7440
1998,Nijverdal,Nijverdal,1041,1041,93,7440,Hellendoorn,Overijssel,7440
1999,Nijverdal,Nijverdal,851,851,136,7440,Hellendoorn,Overijssel,7440
2000,Nijverdal,Nijverdal,904,904,100,7440,Hellendoorn,Overijssel,7440
2001,Nijverdal,Nijverdal,803,803,24,7440,Hellendoorn,Overijssel,7440
2002,Nijverdal,Nijverdal,738,738,71,7440,Hellendoorn,Overijssel,7440
2003,Nijverdal,Nijverdal,791,791,16,7440,Hellendoorn,Overijssel,7440
2004,Nijverdal,Nijverdal,750,750,70,7440,Hellendoorn,Overijssel,7440
2005,Nisse,Nisse,1092,1092,626,4443,Borsele,Zeeland,4443
2006,Noordbroek,Noordbroek,895,896,113,9635,Menterwolde,Groningen,9635
2007,Noordeloos,Noordeloos,1329,1315,347,4225,Giessenlanden,Zuid_Holland,4225
2008,Noordeloos,Noordeloos,850,850,71,4225,Giessenlanden,Zuid_Holland,4225
2009,Noordeloos,Noordeloos,1170,1165,254,4225,Giessenlanden,Zuid_Holland,4225
2010,Noordeloos,Noordeloos,1274,1270,398,4225,Giessenlanden,Zuid_Holland,4225
2011,Noordeloos,Noordeloos,689,696,102,4225,Giessenlanden,Zuid_Holland,4225
2012,Noordeloos,Noordeloos,970,970,195,4225,Giessenlanden,Zuid_Holland,4225
2013,Noordeloos,Noordeloos,589,587,23,4225,Giessenlanden,Zuid_Holland,4225
2014,Noordhorn,Noordhorn,808,800,19,9804,Zuidhorn,Groningen,9804
2015,Noordwelle,Noordwelle,959,959,240,4326,Schouwen_Duiveland,Zeeland,4326
2016,Noordwijkerhout,Noordwijkerhout,830,830,29,2210,Noordwijkerhout,Zuid_Holland,2210
2017,Nootdorp,Nootdorp,559,559,48,2630,Pijnacker_Nootdorp,Zuid_Holland,2630
2018,Notter,Notter,845,845,87,7467,Wierden,Overijssel,7467
2019,Nuenen,Nuenen,1110,1102,50,5670,Nuenen,Noord_Brabant,5670
2020,Nuenen,Nuenen,1445,1446,651,5670,Nuenen,Noord_Brabant,5670
2021,Numansdorp,Numansdorp,763,763,72,3280,Cromstrijen,Zuid_Holland,3280
2022,Nunspeet,Nunspeet,1132,1132,96,8070,Nunspeet,Gelderland,8070
2023,Nunspeet,Nunspeet,1056,1050,230,8070,Nunspeet,Gelderland,8070
2024,Nunspeet,Nunspeet,1190,1185,325,8070,Nunspeet,Gelderland,8070
2025,Nunspeet,Nunspeet,966,966,185,8070,Nunspeet,Gelderland,8070
2026,Nunspeet,Nunspeet,932,932,220,8070,Nunspeet,Gelderland,8070
2027,Nunspeet,Nunspeet,873,873,72,8070,Nunspeet,Gelderland,8070
2028,Nunspeet,Nunspeet,1053,1053,179,8070,Nunspeet,Gelderland,8070
2029,Nunspeet,Nunspeet,956,956,78,8070,Nunspeet,Gelderland,8070
2030,Obdam,Obdam,839,839,41,1713,Obdam,Noord_Holland,1713
2031,Obdam,Obdam,677,690,18,1713,Obdam,Noord_Holland,1713
2032,Obdam,Obdam,991,993,197,1713,Obdam,Noord_Holland,1713
2033,Ochten,Ochten,799,799,62,4050,Neder_Betuwe,Gelderland,4050
2034,Ochten,Ochten,628,484,28,4050,Neder_Betuwe,Gelderland,4050
2035,Oegstgeest,Oegstgeest,1139,1113,451,2340,Oegstgeest,Zuid_Holland,2340
2036,Oene,Oene,831,831,120,8167,Epe,Gelderland,8167
2037,Oisterwijk,Oisterwijk,848,851,85,5060,Oisterwijk,Noord_Brabant,5060
2038,Oldeberkoop,Oldeberkoop,989,1000,340,8420,Ooststellingwerf,Friesland,8420
2039,Oldebroek,Oldebroek,794,794,29,8096,Oldebroek,Gelderland,8096
2040,Oldebroek,Oldebroek,869,869,9,8096,Oldebroek,Gelderland,8096
2041,Oldemarkt,Oldemarkt,1008,1004,306,8375,Steenwijkerland,Overijssel,8375
2042,Oldemarkt,Oldemarkt,859,859,118,8375,Steenwijkerland,Overijssel,8375
2043,Olst,Olst,959,959,207,8120,Olst_Wijhe,Overijssel,8120
2044,Olst,Olst,1042,1048,392,8120,Olst_Wijhe,Overijssel,8120
2045,Ommen,Ommen,654,624,13,7730,Ommen,Overijssel,7730
2046,Ommen,Ommen,779,779,85,7730,Ommen,Overijssel,7730
2047,Ommen,Ommen,898,898,223,7730,Ommen,Overijssel,7730
2048,Onna,Onna,1086,1086,323,8344,Steenwijkerland,Overijssel,8344
2049,Oosterbeek,Oosterbeek,1001,1001,76,6860,Renkum,Gelderland,6860
2050,Oosterbeek,Oosterbeek,615,615,14,6860,Renkum,Gelderland,6860
2051,Oosthem,Oosthem,921,921,62,8618,Wymbritseradiel,Friesland,8618
2052,Oostkapelle,Oostkapelle,728,728,105,4356,Veere,Zeeland,4356
2053,Ootmarsum,Ootmarsum,821,821,64,7630,Dinkelland,Overijssel,7630
2054,Opeinde,Opeinde,744,744,68,9218,Smallingerland,Friesland,9218
2055,Oss,Oss,992,988,190,5340,Oss,Noord_Brabant,5340
2056,Oss,Oss,681,681,171,5340,Oss,Noord_Brabant,5340
2057,Oss,Oss,939,939,41,5340,Oss,Noord_Brabant,5340
2058,Oss,Oss,695,696,127,5340,Oss,Noord_Brabant,5340
2059,Oss,Oss,586,588,69,5340,Oss,Noord_Brabant,5340
2060,Oss,Oss,765,765,99,5340,Oss,Noord_Brabant,5340
2061,Oss,Oss,880,880,115,5340,Oss,Noord_Brabant,5340
2062,Ottersum,Ottersum,751,751,7,6595,Gennep,Limburg,6595
2063,Ottoland,Ottoland,523,523,6,2975,Graafstroom,Zuid_Holland,2975
2064,Oud_Alblas,Oud_Alblas,744,747,74,2969,Graafstroom,Zuid_Holland,2969
2065,Oude_Bildtzijl,Oude_Bildtzijl,805,805,267,9078,Het_Bildt,Friesland,9078
2066,Oude_Bildtzijl,Oude_Bildtzijl,901,904,188,9078,Het_Bildt,Friesland,9078
2067,Oude_Pekela,Oude_Pekela,824,824,86,9665,Pekela,Groningen,9665
2068,Oude_Pekela,Oude_Pekela,952,952,161,9665,Pekela,Groningen,9665
2069,Oude_Pekela,Oude_Pekela,844,838,45,9665,Pekela,Groningen,9665
2070,Oude_Tonge,Oude_Tonge,876,880,212,3255,Oostflakkee,Zuid_Holland,3255
2071,Oudehorne,Oudehorne,945,945,297,8413,Heerenveen,Friesland,8413
2072,Oudemirdum,Oudemirdum,844,844,78,8567,Gaasterlan_Sleat,Friesland,8567
2073,Oudenbosch,Oudenbosch,970,970,328,4730,Halderberge,Noord_Brabant,4730
2074,Oudenbosch,Oudenbosch,729,729,66,4730,Halderberge,Noord_Brabant,4730
2075,Oudenhoorn,Oudenhoorn,1216,1216,399,3227,Bernisse,Zuid_Holland,3227
2076,Oudeschoot,Oudeschoot,727,735,290,8451,Heerenveen,Friesland,8451
2077,Oudkarspel,Oudkarspel,949,949,76,1724,Langedijk,Noord_Holland,1724
2078,Oudkarspel,Oudkarspel,870,888,77,1724,Langedijk,Noord_Holland,1724
2079,Ovezande,Ovezande,817,815,322,4440,Borsele,Zeeland,4440
2080,Pannerden,Pannerden,919,919,85,6910,Rijnwaarden,Gelderland,6910
2081,Panningen,Panningen,978,978,106,5980,Helden,Limburg,5980
2082,Panningen,Panningen,662,662,71,5980,Helden,Limburg,5980
2083,Papendrecht,Papendrecht,1310,1307,1235,3350,Papendrecht,Zuid_Holland,3350
2084,Papendrecht,Papendrecht,828,828,438,3350,Papendrecht,Zuid_Holland,3350
2085,Papendrecht,Papendrecht,889,889,44,3350,Papendrecht,Zuid_Holland,3350
2086,Papendrecht,Papendrecht,1270,1270,261,3350,Papendrecht,Zuid_Holland,3350
2087,Papendrecht,Papendrecht,1045,1046,223,3350,Papendrecht,Zuid_Holland,3350
2088,Pesse,Pesse,589,567,37,7933,Hoogeveen,Drenthe,7933
2089,Pijnacker,Pijnacker,1286,1291,467,2640,Pijnacker_Nootdorp,Zuid_Holland,2640
2090,Pijnacker,Pijnacker,1193,1193,296,2640,Pijnacker_Nootdorp,Zuid_Holland,2640
2091,Poeldijk,Poeldijk,1360,1361,471,2685,Westland,Zuid_Holland,2685
2092,Posterholt,Posterholt,775,775,65,6060,Ambt_Montfort,Limburg,6060
2093,Purmerend,Purmerend,928,928,51,1440,Purmerend,Noord_Holland,1440
2094,Purmerend,Purmerend,778,778,15,1440,Purmerend,Noord_Holland,1440
2095,Purmerend,Purmerend,697,697,51,1440,Purmerend,Noord_Holland,1440
2096,Purmerend,Purmerend,1186,1186,248,1440,Purmerend,Noord_Holland,1440
2097,Purmerend,Purmerend,744,744,25,1440,Purmerend,Noord_Holland,1440
2098,Purmerend,Purmerend,979,979,79,1440,Purmerend,Noord_Holland,1440
2099,Purmerend,Purmerend,1189,1197,841,1440,Purmerend,Noord_Holland,1440
2100,Purmerend,Purmerend,983,983,54,1440,Purmerend,Noord_Holland,1440
2101,Purmerend,Purmerend,914,914,62,1440,Purmerend,Noord_Holland,1440
2102,Purmerend,Purmerend,763,763,37,1440,Purmerend,Noord_Holland,1440
2103,Putten,Putten,908,908,103,3880,Putten,Gelderland,3880
2104,Putten,Putten,779,779,62,3880,Putten,Gelderland,3880
2105,Putten,Putten,784,784,64,3880,Putten,Gelderland,3880
2106,Putten,Putten,1065,1065,353,3880,Putten,Gelderland,3880
2107,Putten,Putten,891,891,82,3880,Putten,Gelderland,3880
2108,Putten,Putten,1111,1111,255,3880,Putten,Gelderland,3880
2109,Putten,Putten,1261,1261,195,3880,Putten,Gelderland,3880
2110,Putten,Putten,1070,1068,300,3880,Putten,Gelderland,3880
2111,Putten,Putten,724,724,25,3880,Putten,Gelderland,3880
2112,Puttershoek,Puttershoek,909,909,119,3297,Binnenmaas,Zuid_Holland,3297
2113,Puttershoek,Puttershoek,670,670,56,3297,Binnenmaas,Zuid_Holland,3297
2114,Puttershoek,Puttershoek,661,661,22,3297,Binnenmaas,Zuid_Holland,3297
2115,Puttershoek,Puttershoek,540,540,14,3297,Binnenmaas,Zuid_Holland,3297
2116,Puttershoek,Puttershoek,668,668,77,3297,Binnenmaas,Zuid_Holland,3297
2117,Raalte,Raalte,1080,1061,417,8100,Raalte,Overijssel,8100
2118,Raalte,Raalte,596,595,80,8100,Raalte,Overijssel,8100
2119,Raalte,Raalte,863,863,49,8100,Raalte,Overijssel,8100
2120,Raalte,Raalte,802,802,66,8100,Raalte,Overijssel,8100
2121,Raalte,Raalte,724,728,124,8100,Raalte,Overijssel,8100
2122,Raalte,Raalte,955,953,172,8100,Raalte,Overijssel,8100
2123,Reeuwijk,Reeuwijk,163,163,9,2810,Reeuwijk,Zuid_Holland,2810
2124,Reeuwijk,Reeuwijk,851,851,89,2810,Reeuwijk,Zuid_Holland,2810
2125,Reeuwijk,Reeuwijk,764,764,74,2810,Reeuwijk,Zuid_Holland,2810
2126,Reeuwijk,Reeuwijk,637,637,59,2810,Reeuwijk,Zuid_Holland,2810
2127,Reeuwijk,Reeuwijk,858,859,120,2810,Reeuwijk,Zuid_Holland,2810
2128,Reeuwijk,Reeuwijk,1077,1078,309,2810,Reeuwijk,Zuid_Holland,2810
2129,Reeuwijk,Reeuwijk,512,512,19,2810,Reeuwijk,Zuid_Holland,2810
2130,Reeuwijk,Reeuwijk,385,385,14,2810,Reeuwijk,Zuid_Holland,2810
2131,Reeuwijk,Reeuwijk,596,590,23,2810,Reeuwijk,Zuid_Holland,2810
2132,Reeuwijk,Reeuwijk,395,389,50,2810,Reeuwijk,Zuid_Holland,2810
2133,Reeuwijk,Reeuwijk,370,370,10,2810,Reeuwijk,Zuid_Holland,2810
2134,Reeuwijk,Reeuwijk,858,858,74,2810,Reeuwijk,Zuid_Holland,2810
2135,Reeuwijk,Reeuwijk,1130,1128,401,2810,Reeuwijk,Zuid_Holland,2810
2136,Renesse,Renesse,1231,1226,339,4325,Schouwen_Duiveland,Zeeland,4325
2137,Renkum,Renkum,1003,1003,169,6870,Renkum,Gelderland,6870
2138,Renkum,Renkum,706,706,53,6870,Renkum,Gelderland,6870
2139,Renkum,Renkum,1024,1024,78,6870,Renkum,Gelderland,6870
2140,Renkum,Renkum,704,704,51,6870,Renkum,Gelderland,6870
2141,Renkum,Renkum,926,924,279,6870,Renkum,Gelderland,6870
2142,Renkum,Renkum,1051,1051,208,6870,Renkum,Gelderland,6870
2143,Renkum,Renkum,599,588,25,6870,Renkum,Gelderland,6870
2144,Renkum,Renkum,731,731,28,6870,Renkum,Gelderland,6870
2145,Renkum,Renkum,994,994,67,6870,Renkum,Gelderland,6870
2146,Renkum,Renkum,525,525,28,6870,Renkum,Gelderland,6870
2147,Renkum,Renkum,699,699,31,6870,Renkum,Gelderland,6870
2148,Renkum,Renkum,1102,1119,542,6870,Renkum,Gelderland,6870
2149,Renswoude,Renswoude,677,677,42,3927,Renswoude,Utrecht,3927
2150,Renswoude,Renswoude,795,795,91,3927,Renswoude,Utrecht,3927
2151,Renswoude,Renswoude,1259,1268,719,3927,Renswoude,Utrecht,3927
2152,Reuver,Reuver,1016,1017,592,5953,Beesel,Limburg,5953
2153,Rhenen,Rhenen,909,909,50,3910,Rhenen,Utrecht,3910
2154,Ridderkerk,Ridderkerk,758,758,76,2980,Ridderkerk,Zuid_Holland,2980
2155,Ridderkerk,Ridderkerk,1025,1037,100,2980,Ridderkerk,Zuid_Holland,2980
2156,Ridderkerk,Ridderkerk,980,977,71,2980,Ridderkerk,Zuid_Holland,2980
2157,Ridderkerk,Ridderkerk,876,870,282,2980,Ridderkerk,Zuid_Holland,2980
2158,Rien,Rien,1014,1013,247,8641,Littenseradiel,Friesland,8641
2159,Rijen,Rijen,1088,1088,258,5120,Gilze_en_Rijen,Noord_Brabant,5120
2160,Rijen,Rijen,946,945,208,5120,Gilze_en_Rijen,Noord_Brabant,5120
2161,Rijen,Rijen,812,812,75,5120,Gilze_en_Rijen,Noord_Brabant,5120
2162,Rijnsburg,Rijnsburg,1001,1001,116,2230,Katwijk,Zuid_Holland,2230
2163,Rijnsburg,Rijnsburg,773,781,73,2230,Katwijk,Zuid_Holland,2230
2164,Rijnsburg,Rijnsburg,1055,1057,265,2230,Katwijk,Zuid_Holland,2230
2165,Rijnsburg,Rijnsburg,795,795,44,2230,Katwijk,Zuid_Holland,2230
2166,Rijnsburg,Rijnsburg,1069,1071,281,2230,Katwijk,Zuid_Holland,2230
2167,Rijnsburg,Rijnsburg,1067,1067,98,2230,Katwijk,Zuid_Holland,2230
2168,Rijnsburg,Rijnsburg,1279,1274,279,2230,Katwijk,Zuid_Holland,2230
2169,Rijnsburg,Rijnsburg,901,901,69,2230,Katwijk,Zuid_Holland,2230
2170,Rijnsburg,Rijnsburg,1010,1010,296,2230,Katwijk,Zuid_Holland,2230
2171,Rijnsburg,Rijnsburg,881,881,123,2230,Katwijk,Zuid_Holland,2230
2172,Rijnsburg,Rijnsburg,585,573,230,2230,Katwijk,Zuid_Holland,2230
2173,Rijnsburg,Rijnsburg,1296,1293,446,2230,Katwijk,Zuid_Holland,2230
2174,Rijssen,Rijssen,891,891,104,7460,Rijssen_Holten,Overijssel,7460
2175,Rijssen,Rijssen,787,787,70,7460,Rijssen_Holten,Overijssel,7460
2176,Rijssen,Rijssen,1052,1052,63,7460,Rijssen_Holten,Overijssel,7460
2177,Rijssen,Rijssen,831,831,61,7460,Rijssen_Holten,Overijssel,7460
2178,Rijssen,Rijssen,621,621,48,7460,Rijssen_Holten,Overijssel,7460
2179,Rijssen,Rijssen,665,665,68,7460,Rijssen_Holten,Overijssel,7460
2180,Rijssen,Rijssen,1009,1009,56,7460,Rijssen_Holten,Overijssel,7460
2181,Rijssen,Rijssen,971,971,46,7460,Rijssen_Holten,Overijssel,7460
2182,Rijssen,Rijssen,961,961,72,7460,Rijssen_Holten,Overijssel,7460
2183,Rinsumageest,Rinsumageest,777,777,9,9105,Dantumadeel,Friesland,9105
2184,Rinsumageest,Rinsumageest,660,660,71,9105,Dantumadeel,Friesland,9105
2185,Rinsumageest,Rinsumageest,989,989,141,9105,Dantumadeel,Friesland,9105
2186,Rinsumageest,Rinsumageest,751,751,17,9105,Dantumadeel,Friesland,9105
2187,Rinsumageest,Rinsumageest,851,851,167,9105,Dantumadeel,Friesland,9105
2188,Rinsumageest,Rinsumageest,723,723,66,9105,Dantumadeel,Friesland,9105
2189,Rinsumageest,Rinsumageest,789,789,78,9105,Dantumadeel,Friesland,9105
2190,Rinsumageest,Rinsumageest,1288,1296,744,9105,Dantumadeel,Friesland,9105
2191,Ritthem,Ritthem,951,951,131,4389,Vlissingen,Zeeland,4389
2192,Ritthem,Ritthem,858,852,206,4389,Vlissingen,Zeeland,4389
2193,Roden,Roden,964,964,39,9300,Noordenveld,Drenthe,9300
2194,Roelofarendsveen,Roelofarendsveen,1086,1074,260,2370,Alkemade,Zuid_Holland,2370
2195,Roermond,Roermond,858,854,52,6040,Roermond,Limburg,6040
2196,Roermond,Roermond,737,737,19,6040,Roermond,Limburg,6040
2197,Roermond,Roermond,899,914,123,6040,Roermond,Limburg,6040
2198,Roermond,Roermond,1126,1131,724,6040,Roermond,Limburg,6040
2199,Roermond,Roermond,899,897,152,6040,Roermond,Limburg,6040
2200,Roermond,Roermond,879,879,71,6040,Roermond,Limburg,6040
2201,Roermond,Roermond,815,823,387,6040,Roermond,Limburg,6040
2202,Rohel,Rohel,1072,1072,287,8507,Skarsterlan,Friesland,8507
2203,Roosendaal,Roosendaal,898,901,445,4700,Roosendaal,Noord_Brabant,4700
2204,Roosendaal,Roosendaal,660,660,47,4700,Roosendaal,Noord_Brabant,4700
2205,Roosendaal,Roosendaal,1414,1412,452,4700,Roosendaal,Noord_Brabant,4700
2206,Roosendaal,Roosendaal,1346,1351,873,4700,Roosendaal,Noord_Brabant,4700
2207,Roosendaal,Roosendaal,868,868,222,4700,Roosendaal,Noord_Brabant,4700
2208,Roosendaal,Roosendaal,403,403,12,4700,Roosendaal,Noord_Brabant,4700
2209,Roosendaal,Roosendaal,975,975,129,4700,Roosendaal,Noord_Brabant,4700
2210,Roosendaal,Roosendaal,1050,1050,256,4700,Roosendaal,Noord_Brabant,4700
2211,Roosendaal,Roosendaal,765,765,80,4700,Roosendaal,Noord_Brabant,4700
2212,Roosendaal,Roosendaal,913,913,221,4700,Roosendaal,Noord_Brabant,4700
2213,Roosendaal,Roosendaal,681,681,130,4700,Roosendaal,Noord_Brabant,4700
2214,Roosendaal,Roosendaal,1021,1026,219,4700,Roosendaal,Noord_Brabant,4700
2215,Rosmalen,Rosmalen,621,613,44,5240,s_Hertogenbosch,Noord_Brabant,5240
2216,Rosmalen,Rosmalen,391,391,42,5240,s_Hertogenbosch,Noord_Brabant,5240
2217,Rosmalen,Rosmalen,900,900,304,5240,s_Hertogenbosch,Noord_Brabant,5240
2218,Rosmalen,Rosmalen,1167,1170,330,5240,s_Hertogenbosch,Noord_Brabant,5240
2219,Rosmalen,Rosmalen,757,757,43,5240,s_Hertogenbosch,Noord_Brabant,5240
2220,Rosmalen,Rosmalen,1225,1225,10,5240,s_Hertogenbosch,Noord_Brabant,5240
2221,Rosmalen,Rosmalen,1000,997,114,5240,s_Hertogenbosch,Noord_Brabant,5240
2222,Roswinkel,Roswinkel,1188,1188,253,7895,Emmen,Drenthe,7895
2223,Rotsterhaule,Rotsterhaule,1258,1264,384,8463,Skarsterlan,Friesland,8463
